udi,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,failure_type,source_dataset,twf,hdf,pwf,osf,rnf,failure_family
6486,L53665,L,300.6,309.8,1629,37.6,162,0,No Failure,merged,0,0,0,0,0,No Failure
227,L47406,L,298.3,308.4,1329,49.2,166,0,No Failure,merged,0,0,0,0,0,No Failure
7748,M22607,M,300.5,311.8,1331,55.3,167,0,No Failure,merged,0,0,0,0,0,No Failure
3850,L51029,L,302.3,311.0,1561,37.2,180,0,No Failure,merged,0,0,0,0,0,No Failure
5595,L52774,L,302.6,311.9,1598,35.5,69,0,No Failure,merged,0,0,0,0,0,No Failure
3827,H33240,H,302.3,310.8,1438,43.8,119,0,No Failure,merged,0,0,0,0,0,No Failure
8287,M23146,M,298.8,310.5,1678,32.8,4,0,No Failure,merged,0,0,0,0,0,No Failure
3809,M18668,M,302.3,310.9,1762,24.5,73,0,No Failure,merged,0,0,0,0,0,No Failure
846,L48025,L,296.3,307.3,1439,41.5,208,0,No Failure,merged,0,0,0,0,0,No Failure
1952,L49131,L,298.0,307.8,1839,22.7,79,0,No Failure,merged,0,0,0,0,0,No Failure
6473,H35886,H,300.4,309.6,1571,33.6,126,0,No Failure,merged,0,0,0,0,0,No Failure
8743,L55922,L,297.4,308.8,1467,39.0,128,0,No Failure,merged,0,0,0,0,0,No Failure
9698,M24557,M,298.8,309.8,1413,45.5,64,0,No Failure,merged,0,0,0,0,0,No Failure
5279,M20138,M,303.5,312.9,1618,30.4,130,0,No Failure,merged,0,0,0,0,0,No Failure
2179,L49358,L,299.6,309.2,1602,37.3,31,0,No Failure,merged,0,0,0,0,0,No Failure
8940,M23799,M,297.3,308.4,1434,44.8,21,0,No Failure,merged,0,0,0,0,0,No Failure
3329,L50508,L,301.6,310.6,1418,43.9,129,0,No Failure,merged,0,0,0,0,0,No Failure
5914,H35327,H,300.7,310.2,1479,52.3,9,0,No Failure,merged,0,0,0,0,0,No Failure
1137,L48316,L,296.9,307.8,1557,38.1,135,0,No Failure,merged,0,0,0,0,0,No Failure
6399,L53578,L,300.1,309.7,1351,58.2,155,0,No Failure,merged,0,0,0,0,0,No Failure
8503,H37916,H,298.6,309.8,1279,55.9,152,0,No Failure,merged,0,0,0,0,0,No Failure
8746,L55925,L,297.4,308.6,1411,46.3,138,0,No Failure,merged,0,0,0,0,0,No Failure
1120,L48299,L,296.5,307.5,1340,59.1,89,0,No Failure,merged,0,0,0,0,0,No Failure
9941,M24800,M,298.3,308.1,1722,28.6,89,0,No Failure,merged,0,0,0,0,0,No Failure
2764,L49943,L,299.8,309.2,1491,47.5,216,0,No Failure,merged,0,0,0,0,0,No Failure
6018,L53197,L,300.8,310.9,1398,38.2,50,0,No Failure,merged,0,0,0,0,0,No Failure
6074,M20933,M,300.9,310.8,1790,26.2,191,0,No Failure,merged,0,0,0,0,0,No Failure
5876,M20735,M,301.5,311.0,1577,39.7,118,0,No Failure,merged,0,0,0,0,0,No Failure
862,M15721,M,296.1,306.9,1951,23.3,38,0,No Failure,merged,0,0,0,0,0,No Failure
8078,L55257,L,300.3,311.8,1547,39.7,121,0,No Failure,merged,0,0,0,0,0,No Failure
5801,L52980,L,301.5,310.9,1469,44.7,164,0,No Failure,merged,0,0,0,0,0,No Failure
3068,L50247,L,300.1,309.2,1533,37.0,101,0,No Failure,merged,0,0,0,0,0,No Failure
7305,L54484,L,300.1,310.5,1394,44.3,121,0,No Failure,merged,0,0,0,0,0,No Failure
5393,L52572,L,302.8,312.2,1481,40.2,230,0,No Failure,merged,0,0,0,0,0,No Failure
7727,M22586,M,300.8,311.9,1761,29.0,113,0,No Failure,merged,0,0,0,0,0,No Failure
395,L47574,L,297.5,308.4,1528,39.9,160,0,No Failure,merged,0,0,0,0,0,No Failure
6001,H35414,H,300.4,310.2,1431,43.2,0,0,No Failure,merged,0,0,0,0,0,No Failure
3607,L50786,L,301.7,310.7,1318,55.0,194,0,No Failure,merged,0,0,0,0,0,No Failure
4827,L52006,L,303.4,311.8,2268,15.8,20,0,No Failure,merged,0,0,0,0,0,No Failure
5089,L52268,L,304.0,313.1,1465,41.0,69,0,No Failure,merged,0,0,0,0,0,No Failure
3991,H33404,H,302.2,311.2,1692,28.2,122,0,No Failure,merged,0,0,0,0,0,No Failure
8691,L55870,L,297.1,308.5,1323,44.4,207,1,Tool Wear Failure,merged,1,0,0,0,0,Tool Wear Failure
2399,L49578,L,299.2,308.5,1490,43.2,158,0,No Failure,merged,0,0,0,0,0,No Failure
7772,L54951,L,300.3,311.6,1709,29.5,27,0,No Failure,merged,0,0,0,0,0,No Failure
1998,L49177,L,298.3,308.1,1672,41.3,0,0,No Failure,merged,0,0,0,0,0,No Failure
8220,L55399,L,299.0,310.4,1504,34.3,48,0,No Failure,merged,0,0,0,0,0,No Failure
7466,M22325,M,300.1,311.4,1390,52.1,94,0,No Failure,merged,0,0,0,0,0,No Failure
3679,L50858,L,302.2,311.5,1567,33.1,168,0,No Failure,merged,0,0,0,0,0,No Failure
9607,L56786,L,298.9,310.1,1401,44.4,76,0,No Failure,merged,0,0,0,0,0,No Failure
8492,L55671,L,298.5,309.5,1579,38.6,126,0,No Failure,merged,0,0,0,0,0,No Failure
4176,L51355,L,302.3,310.7,1612,33.4,139,0,No Failure,merged,0,0,0,0,0,No Failure
5718,L52897,L,302.3,312.0,1746,28.1,167,0,No Failure,merged,0,0,0,0,0,No Failure
5681,M20540,M,302.2,311.6,1386,50.5,69,0,No Failure,merged,0,0,0,0,0,No Failure
2467,L49646,L,299.0,308.6,1429,37.7,126,0,No Failure,merged,0,0,0,0,0,No Failure
1827,H31240,H,297.8,307.3,1516,40.1,166,0,No Failure,merged,0,0,0,0,0,No Failure
9536,M24395,M,299.3,310.6,1609,31.4,99,0,No Failure,merged,0,0,0,0,0,No Failure
4966,M19825,M,303.8,312.7,1364,49.3,167,0,No Failure,merged,0,0,0,0,0,No Failure
2280,L49459,L,299.4,308.7,1525,39.0,90,0,No Failure,merged,0,0,0,0,0,No Failure
816,M15675,M,296.8,307.5,1516,36.7,135,0,No Failure,merged,0,0,0,0,0,No Failure
8367,M23226,M,298.9,309.8,1836,22.8,18,0,No Failure,merged,0,0,0,0,0,No Failure
247,L47426,L,297.9,308.1,1585,33.5,212,0,No Failure,merged,0,0,0,0,0,No Failure
8032,L55211,L,300.7,312.0,1550,32.4,5,0,No Failure,merged,0,0,0,0,0,No Failure
239,L47418,L,297.9,308.1,1393,50.3,193,0,No Failure,merged,0,0,0,0,0,No Failure
8670,M23529,M,297.5,308.8,1471,52.3,152,0,No Failure,merged,0,0,0,0,0,No Failure
9902,M24761,M,298.7,309.2,1423,48.9,187,0,No Failure,merged,0,0,0,0,0,No Failure
4750,L51929,L,303.2,311.2,1404,50.9,31,0,No Failure,merged,0,0,0,0,0,No Failure
1830,L49009,L,297.8,307.2,1880,23.0,176,0,No Failure,merged,0,0,0,0,0,No Failure
4879,L52058,L,303.7,312.4,1348,51.0,152,0,No Failure,merged,0,0,0,0,0,No Failure
3822,L51001,L,302.3,310.9,1596,33.5,104,0,No Failure,merged,0,0,0,0,0,No Failure
5305,L52484,L,303.9,313.1,1425,49.3,199,0,No Failure,merged,0,0,0,0,0,No Failure
9042,L56221,L,297.3,308.3,1309,61.5,56,0,No Failure,merged,0,0,0,0,0,No Failure
2251,M17110,M,299.2,308.4,1396,48.7,13,0,No Failure,merged,0,0,0,0,0,No Failure
6079,L53258,L,300.8,310.7,1339,59.1,203,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
363,H29776,H,297.6,308.3,1640,30.9,79,0,No Failure,merged,0,0,0,0,0,No Failure
2111,H31524,H,299.3,309.0,1508,35.0,70,0,No Failure,merged,0,0,0,0,0,No Failure
6662,M21521,M,301.3,310.4,1501,39.8,187,0,No Failure,merged,0,0,0,0,0,No Failure
6733,L53912,L,301.7,311.0,1503,44.8,134,0,No Failure,merged,0,0,0,0,0,No Failure
231,L47410,L,298.3,308.6,1570,34.8,175,0,No Failure,merged,0,0,0,0,0,No Failure
7956,M22815,M,300.9,311.9,1310,56.1,35,0,No Failure,merged,0,0,0,0,0,No Failure
8168,H37581,H,299.7,311.1,1353,47.1,143,0,No Failure,merged,0,0,0,0,0,No Failure
2743,L49922,L,299.6,309.1,1369,51.4,164,0,No Failure,merged,0,0,0,0,0,No Failure
1744,M16603,M,298.5,308.0,1713,25.8,154,0,No Failure,merged,0,0,0,0,0,No Failure
6306,M21165,M,301.1,310.5,1603,32.6,121,0,No Failure,merged,0,0,0,0,0,No Failure
6708,L53887,L,301.3,310.6,1556,39.0,72,0,No Failure,merged,0,0,0,0,0,No Failure
9934,L57113,L,298.3,308.3,1597,32.4,69,0,No Failure,merged,0,0,0,0,0,No Failure
4040,L51219,L,301.9,310.8,1567,39.3,9,0,No Failure,merged,0,0,0,0,0,No Failure
9430,L56609,L,298.2,308.8,1498,36.0,39,0,No Failure,merged,0,0,0,0,0,No Failure
7377,L54556,L,299.5,310.0,1481,43.1,90,0,No Failure,merged,0,0,0,0,0,No Failure
9094,M23953,M,297.3,308.1,1709,30.6,196,0,No Failure,merged,0,0,0,0,0,No Failure
1434,L48613,L,298.8,309.8,1363,44.0,25,0,No Failure,merged,0,0,0,0,0,No Failure
5956,L53135,L,300.7,310.8,1653,31.6,111,0,No Failure,merged,0,0,0,0,0,No Failure
4006,M18865,M,302.0,311.1,1406,48.8,159,0,No Failure,merged,0,0,0,0,0,No Failure
2476,L49655,L,298.9,308.5,1459,43.1,147,0,No Failure,merged,0,0,0,0,0,No Failure
2278,H31691,H,299.3,308.7,1408,44.4,82,0,No Failure,merged,0,0,0,0,0,No Failure
806,M15665,M,297.0,307.9,1412,47.4,112,0,No Failure,merged,0,0,0,0,0,No Failure
4179,L51358,L,302.5,310.9,1624,34.4,146,0,No Failure,merged,0,0,0,0,0,No Failure
7917,L55096,L,300.8,312.1,1512,37.1,169,0,No Failure,merged,0,0,0,0,0,No Failure
1289,M16148,M,298.5,309.6,1441,48.2,107,0,No Failure,merged,0,0,0,0,0,No Failure
5171,M20030,M,304.1,313.3,1480,38.4,72,0,No Failure,merged,0,0,0,0,0,No Failure
8239,L55418,L,299.1,310.4,1519,45.3,92,0,No Failure,merged,0,0,0,0,0,No Failure
6204,L53383,L,301.0,310.9,1404,41.8,71,0,No Failure,merged,0,0,0,0,0,No Failure
6624,M21483,M,301.7,310.7,1442,41.1,89,0,No Failure,merged,0,0,0,0,0,No Failure
3807,M18666,M,302.3,310.9,1360,44.0,67,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
6719,L53898,L,301.4,310.6,2137,18.0,99,0,No Failure,merged,0,0,0,0,0,No Failure
8700,M23559,M,297.3,308.7,1655,34.1,21,0,No Failure,merged,0,0,0,0,0,No Failure
7428,L54607,L,300.0,311.4,1634,31.9,0,0,No Failure,merged,0,0,0,0,0,No Failure
6699,L53878,L,301.6,310.8,1418,44.7,46,0,No Failure,merged,0,0,0,0,0,No Failure
6859,L54038,L,301.0,311.2,1467,45.4,36,0,No Failure,merged,0,0,0,0,0,No Failure
5912,M20771,M,300.8,310.4,1288,64.0,3,0,No Failure,merged,0,0,0,0,0,No Failure
8866,L56045,L,297.9,309.0,1290,49.8,43,0,No Failure,merged,0,0,0,0,0,No Failure
2966,M17825,M,300.7,309.5,1838,24.9,66,0,No Failure,merged,0,0,0,0,0,No Failure
1842,L49021,L,297.7,307.2,1668,37.8,5,0,No Failure,merged,0,0,0,0,0,No Failure
4444,L51623,L,302.5,310.3,1405,57.4,152,0,No Failure,merged,0,0,0,0,0,No Failure
6142,L53321,L,300.8,310.8,1486,45.7,146,0,No Failure,merged,0,0,0,0,0,No Failure
1550,L48729,L,298.4,308.9,1706,29.5,107,0,No Failure,merged,0,0,0,0,0,No Failure
510,M15369,M,297.6,309.3,1415,41.3,17,0,No Failure,merged,0,0,0,0,0,No Failure
9620,M24479,M,298.9,310.0,1323,52.9,106,0,No Failure,merged,0,0,0,0,0,No Failure
7927,L55106,L,300.7,311.9,1335,57.1,194,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
9263,M24122,M,298.3,309.1,1404,47.0,15,0,No Failure,merged,0,0,0,0,0,No Failure
3885,H33298,H,302.5,311.5,1626,36.0,44,0,No Failure,merged,0,0,0,0,0,No Failure
6822,M21681,M,300.8,310.6,1545,37.5,155,0,No Failure,merged,0,0,0,0,0,No Failure
3231,L50410,L,300.6,309.4,1556,36.0,98,0,No Failure,merged,0,0,0,0,0,No Failure
1267,L48446,L,298.0,309.6,1633,34.8,41,0,No Failure,merged,0,0,0,0,0,No Failure
2404,H31817,H,299.2,308.7,1448,51.4,173,0,No Failure,merged,0,0,0,0,0,No Failure
5533,L52712,L,302.4,311.8,1476,46.6,110,0,No Failure,merged,0,0,0,0,0,No Failure
244,L47423,L,298.0,308.2,1442,44.1,204,0,No Failure,merged,0,0,0,0,0,No Failure
7855,L55034,L,300.3,311.8,1551,37.2,9,0,No Failure,merged,0,0,0,0,0,No Failure
9184,L56363,L,297.9,309.1,1543,36.6,20,0,No Failure,merged,0,0,0,0,0,No Failure
2951,M17810,M,300.7,309.5,1445,46.4,24,0,No Failure,merged,0,0,0,0,0,No Failure
7403,M22262,M,299.8,310.8,1463,43.5,156,0,No Failure,merged,0,0,0,0,0,No Failure
6743,H36156,H,301.7,311.2,1639,30.0,161,0,No Failure,merged,0,0,0,0,0,No Failure
6809,L53988,L,301.0,310.7,1391,45.0,123,0,No Failure,merged,0,0,0,0,0,No Failure
4677,L51856,L,303.4,311.5,1879,21.3,78,0,No Failure,merged,0,0,0,0,0,No Failure
3409,M18268,M,301.2,310.4,1382,41.6,117,0,No Failure,merged,0,0,0,0,0,No Failure
9539,L56718,L,299.3,310.6,1480,45.1,107,0,No Failure,merged,0,0,0,0,0,No Failure
3732,M18591,M,302.2,311.2,1377,43.0,91,0,No Failure,merged,0,0,0,0,0,No Failure
7890,M22749,M,300.7,312.4,1371,61.7,102,0,No Failure,merged,0,0,0,0,0,No Failure
1353,M16212,M,298.7,310.2,1598,33.3,36,0,No Failure,merged,0,0,0,0,0,No Failure
7210,L54389,L,299.8,309.7,1624,34.2,96,0,No Failure,merged,0,0,0,0,0,No Failure
5739,L52918,L,302.3,311.7,1281,48.8,0,0,No Failure,merged,0,0,0,0,0,No Failure
9917,M24776,M,298.5,308.8,1553,34.9,18,0,No Failure,merged,0,0,0,0,0,No Failure
730,L47909,L,297.3,308.6,1586,37.7,155,0,No Failure,merged,0,0,0,0,0,No Failure
3700,L50879,L,302.2,311.2,1649,33.2,9,0,No Failure,merged,0,0,0,0,0,No Failure
9267,L56446,L,298.2,308.9,1737,25.5,26,0,No Failure,merged,0,0,0,0,0,No Failure
2333,L49512,L,299.2,308.5,1378,50.4,220,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
4695,L51874,L,303.4,311.5,1424,50.8,128,0,No Failure,merged,0,0,0,0,0,No Failure
3913,L51092,L,302.4,311.4,1475,40.4,126,0,No Failure,merged,0,0,0,0,0,No Failure
8654,M23513,M,297.4,308.3,1335,57.9,113,0,No Failure,merged,0,0,0,0,0,No Failure
880,L48059,L,295.8,306.3,1337,54.6,87,0,No Failure,merged,0,0,0,0,0,No Failure
6470,M21329,M,300.4,309.6,1521,35.0,119,0,No Failure,merged,0,0,0,0,0,No Failure
3905,H33318,H,302.2,311.1,1426,50.6,101,0,No Failure,merged,0,0,0,0,0,No Failure
6242,L53421,L,301.1,310.5,1324,52.4,171,0,No Failure,merged,0,0,0,0,0,No Failure
3313,L50492,L,301.4,310.4,1639,28.9,94,0,No Failure,merged,0,0,0,0,0,No Failure
4413,L51592,L,302.6,310.5,1450,43.2,68,0,No Failure,merged,0,0,0,0,0,No Failure
5523,L52702,L,302.6,311.9,1453,39.1,84,0,No Failure,merged,0,0,0,0,0,No Failure
5351,M20210,M,303.4,312.8,1622,35.1,107,0,No Failure,merged,0,0,0,0,0,No Failure
9576,M24435,M,299.6,310.8,1603,35.4,202,0,No Failure,merged,0,0,0,0,0,No Failure
5472,L52651,L,302.7,312.3,1346,61.2,170,1,Random Failures,merged,0,0,0,0,1,Random Failures
1956,L49135,L,297.9,307.7,1308,55.2,87,0,No Failure,merged,0,0,0,0,0,No Failure
2633,M17492,M,300.0,309.7,1652,28.6,112,0,No Failure,merged,0,0,0,0,0,No Failure
7226,M22085,M,299.8,309.7,1910,21.8,141,0,No Failure,merged,0,0,0,0,0,No Failure
3909,L51088,L,302.3,311.2,1633,36.4,114,0,No Failure,merged,0,0,0,0,0,No Failure
6677,L53856,L,301.5,310.7,1423,44.0,222,0,No Failure,merged,0,0,0,0,0,No Failure
2213,L49392,L,299.7,309.1,1475,40.0,123,0,No Failure,merged,0,0,0,0,0,No Failure
3291,L50470,L,301.2,310.2,1385,42.3,42,0,No Failure,merged,0,0,0,0,0,No Failure
3790,L50969,L,302.3,310.8,1650,32.4,26,0,No Failure,merged,0,0,0,0,0,No Failure
7396,M22255,M,299.7,310.6,1572,38.0,139,0,No Failure,merged,0,0,0,0,0,No Failure
3548,M18407,M,301.9,311.0,1467,48.1,43,0,No Failure,merged,0,0,0,0,0,No Failure
2167,M17026,M,299.6,309.2,1867,23.4,225,1,Tool Wear Failure,merged,1,0,0,0,0,Tool Wear Failure
507,L47686,L,297.6,309.3,1543,34.3,8,0,No Failure,merged,0,0,0,0,0,No Failure
8797,L55976,L,297.2,308.3,1796,23.8,61,0,No Failure,merged,0,0,0,0,0,No Failure
4619,M19478,M,303.0,311.3,1335,53.6,164,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
8578,L55757,L,297.6,308.3,1502,43.2,139,0,No Failure,merged,0,0,0,0,0,No Failure
7560,M22419,M,300.4,311.4,1355,56.2,122,0,No Failure,merged,0,0,0,0,0,No Failure
7118,L54297,L,300.9,310.5,1570,40.1,79,0,No Failure,merged,0,0,0,0,0,No Failure
6641,L53820,L,301.4,310.4,1334,43.2,133,0,No Failure,merged,0,0,0,0,0,No Failure
3742,L50921,L,302.4,311.3,1503,38.2,120,0,No Failure,merged,0,0,0,0,0,No Failure
2112,L49291,L,299.4,309.0,1436,47.9,75,0,No Failure,merged,0,0,0,0,0,No Failure
3192,M18051,M,300.1,309.2,1732,33.7,218,0,No Failure,merged,0,0,0,0,0,No Failure
1345,L48524,L,298.5,310.1,1809,28.9,20,0,No Failure,merged,0,0,0,0,0,No Failure
4585,L51764,L,302.8,311.1,1550,32.3,76,0,No Failure,merged,0,0,0,0,0,No Failure
7794,L54973,L,300.1,311.5,1434,40.8,80,0,No Failure,merged,0,0,0,0,0,No Failure
3719,L50898,L,302.4,311.4,1450,44.1,56,0,No Failure,merged,0,0,0,0,0,No Failure
5702,M20561,M,302.5,311.9,1347,54.3,125,0,No Failure,merged,0,0,0,0,0,No Failure
4831,L52010,L,303.5,312.0,1756,29.7,28,0,No Failure,merged,0,0,0,0,0,No Failure
2007,M16866,M,298.5,308.3,1381,50.5,22,0,No Failure,merged,0,0,0,0,0,No Failure
787,L47966,L,296.9,308.1,1741,28.8,60,0,No Failure,merged,0,0,0,0,0,No Failure
2518,L49697,L,298.8,308.5,1395,44.4,33,0,No Failure,merged,0,0,0,0,0,No Failure
9185,L56364,L,298.0,309.2,1665,36.6,22,0,No Failure,merged,0,0,0,0,0,No Failure
7902,L55081,L,300.8,312.4,1365,44.5,129,0,No Failure,merged,0,0,0,0,0,No Failure
9383,L56562,L,297.5,308.2,1610,33.6,115,0,No Failure,merged,0,0,0,0,0,No Failure
8132,H37545,H,299.9,311.2,1364,49.6,50,0,No Failure,merged,0,0,0,0,0,No Failure
7144,H36557,H,300.3,309.7,1582,30.8,144,0,No Failure,merged,0,0,0,0,0,No Failure
334,L47513,L,297.5,308.2,1647,31.3,3,0,No Failure,merged,0,0,0,0,0,No Failure
5334,M20193,M,303.5,312.6,1405,51.6,62,0,No Failure,merged,0,0,0,0,0,No Failure
8426,L55605,L,299.2,310.6,1567,38.4,172,0,No Failure,merged,0,0,0,0,0,No Failure
4674,L51853,L,303.4,311.5,1501,36.2,69,0,No Failure,merged,0,0,0,0,0,No Failure
8651,H38064,H,297.4,308.3,1771,27.4,100,0,No Failure,merged,0,0,0,0,0,No Failure
9910,L57089,L,298.7,309.1,1607,32.7,2,0,No Failure,merged,0,0,0,0,0,No Failure
9426,M24285,M,298.1,308.6,1415,46.3,27,0,No Failure,merged,0,0,0,0,0,No Failure
3815,M18674,M,302.1,310.6,1326,59.1,88,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
9743,L56922,L,298.9,310.2,1623,37.2,177,0,No Failure,merged,0,0,0,0,0,No Failure
235,L47414,L,298.2,308.4,1478,42.9,183,0,No Failure,merged,0,0,0,0,0,No Failure
3940,L51119,L,302.5,311.6,1400,54.0,196,0,No Failure,merged,0,0,0,0,0,No Failure
9366,M24225,M,298.0,308.6,1254,55.8,65,0,No Failure,merged,0,0,0,0,0,No Failure
4496,L51675,L,302.6,310.4,1359,57.2,67,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
2052,M16911,M,299.4,309.2,1470,44.4,135,0,No Failure,merged,0,0,0,0,0,No Failure
6979,L54158,L,300.7,311.1,1427,50.3,137,0,No Failure,merged,0,0,0,0,0,No Failure
1832,M16691,M,297.8,307.3,1315,54.0,180,0,No Failure,merged,0,0,0,0,0,No Failure
715,L47894,L,297.4,308.6,1609,36.2,116,0,No Failure,merged,0,0,0,0,0,No Failure
8053,L55232,L,300.5,311.9,1403,45.7,54,0,No Failure,merged,0,0,0,0,0,No Failure
3844,L51023,L,302.5,311.2,1227,60.1,167,0,No Failure,merged,0,0,0,0,0,No Failure
4598,M19457,M,303.0,311.1,1490,43.0,108,0,No Failure,merged,0,0,0,0,0,No Failure
7860,M22719,M,300.5,311.9,1370,44.8,20,0,No Failure,merged,0,0,0,0,0,No Failure
4432,H33845,H,302.3,310.2,1443,54.6,120,0,No Failure,merged,0,0,0,0,0,No Failure
5982,M20841,M,300.7,310.7,1347,46.5,183,0,No Failure,merged,0,0,0,0,0,No Failure
2047,L49226,L,299.3,309.1,1388,45.5,123,0,No Failure,merged,0,0,0,0,0,No Failure
5495,L52674,L,302.8,312.4,1368,49.5,10,0,No Failure,merged,0,0,0,0,0,No Failure
5233,L52412,L,303.6,312.9,1381,57.8,27,0,No Failure,merged,0,0,0,0,0,No Failure
2377,M17236,M,299.2,308.3,1364,51.8,104,0,No Failure,merged,0,0,0,0,0,No Failure
8410,L55589,L,298.5,309.6,1861,26.9,130,0,No Failure,merged,0,0,0,0,0,No Failure
4819,M19678,M,303.6,312.1,1967,20.9,2,0,No Failure,merged,0,0,0,0,0,No Failure
3702,L50881,L,302.1,311.2,1417,48.0,13,0,No Failure,merged,0,0,0,0,0,No Failure
7045,M21904,M,300.7,310.6,1505,35.6,105,0,No Failure,merged,0,0,0,0,0,No Failure
3530,L50709,L,301.9,310.9,1567,39.0,214,1,Tool Wear Failure,merged,1,0,0,0,0,Tool Wear Failure
4095,L51274,L,302.0,310.5,1651,30.9,146,0,No Failure,merged,0,0,0,0,0,No Failure
2242,L49421,L,299.2,308.4,1711,28.9,197,0,No Failure,merged,0,0,0,0,0,No Failure
116,L47295,L,298.8,308.6,1431,45.7,97,0,No Failure,merged,0,0,0,0,0,No Failure
8534,M23393,M,298.6,309.4,1465,41.1,30,0,No Failure,merged,0,0,0,0,0,No Failure
200,L47379,L,298.4,308.6,1433,47.1,101,0,No Failure,merged,0,0,0,0,0,No Failure
8571,H37984,H,297.9,308.7,1545,35.9,120,0,No Failure,merged,0,0,0,0,0,No Failure
7128,L54307,L,300.6,310.0,1438,53.8,103,0,No Failure,merged,0,0,0,0,0,No Failure
9826,L57005,L,298.4,309.2,1610,32.4,194,0,No Failure,merged,0,0,0,0,0,No Failure
5424,L52603,L,302.6,312.3,1647,31.8,52,0,No Failure,merged,0,0,0,0,0,No Failure
7690,L54869,L,300.6,311.7,1432,39.2,2,0,No Failure,merged,0,0,0,0,0,No Failure
7733,L54912,L,300.6,312.0,1430,42.7,130,0,No Failure,merged,0,0,0,0,0,No Failure
4135,L51314,L,301.8,310.3,1688,28.8,31,0,No Failure,merged,0,0,0,0,0,No Failure
4392,M19251,M,302.2,310.1,1368,51.6,12,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
279,M15138,M,298.0,308.0,1620,29.4,75,0,No Failure,merged,0,0,0,0,0,No Failure
1559,M16418,M,298.2,308.3,1476,43.5,129,0,No Failure,merged,0,0,0,0,0,No Failure
6501,M21360,M,300.9,310.0,1416,46.6,201,0,No Failure,merged,0,0,0,0,0,No Failure
8947,M23806,M,297.3,308.2,1846,24.5,41,0,No Failure,merged,0,0,0,0,0,No Failure
398,M15257,M,297.4,308.3,1774,28.9,166,0,No Failure,merged,0,0,0,0,0,No Failure
2877,M17736,M,300.5,309.3,1578,30.5,34,0,No Failure,merged,0,0,0,0,0,No Failure
6076,L53255,L,301.0,310.9,1813,28.5,197,0,No Failure,merged,0,0,0,0,0,No Failure
2119,H31532,H,299.3,308.9,1429,43.0,96,0,No Failure,merged,0,0,0,0,0,No Failure
9938,L57117,L,298.3,308.1,1505,46.1,80,0,No Failure,merged,0,0,0,0,0,No Failure
2316,L49495,L,299.2,308.9,1526,37.9,177,0,No Failure,merged,0,0,0,0,0,No Failure
9907,M24766,M,298.6,309.1,1587,37.3,203,0,No Failure,merged,0,0,0,0,0,No Failure
2143,L49322,L,299.3,308.9,1376,60.3,163,0,No Failure,merged,0,0,0,0,0,No Failure
3024,L50203,L,300.4,309.5,1711,29.2,215,0,No Failure,merged,0,0,0,0,0,No Failure
2648,L49827,L,299.8,309.4,1408,45.6,156,0,No Failure,merged,0,0,0,0,0,No Failure
4809,L51988,L,303.5,312.3,1404,48.6,193,0,No Failure,merged,0,0,0,0,0,No Failure
9223,M24082,M,297.9,309.0,1525,38.5,113,0,No Failure,merged,0,0,0,0,0,No Failure
5245,L52424,L,303.6,313.0,1593,31.6,52,0,No Failure,merged,0,0,0,0,0,No Failure
7145,M22004,M,300.4,309.8,1517,40.3,149,0,No Failure,merged,0,0,0,0,0,No Failure
1801,M16660,M,298.0,307.5,1524,36.3,98,0,No Failure,merged,0,0,0,0,0,No Failure
8335,M23194,M,298.8,309.7,1459,47.3,141,0,No Failure,merged,0,0,0,0,0,No Failure
5127,L52306,L,304.3,313.5,1802,25.4,170,0,No Failure,merged,0,0,0,0,0,No Failure
6263,L53442,L,301.0,310.6,1641,33.4,12,0,No Failure,merged,0,0,0,0,0,No Failure
7161,M22020,M,300.2,310.1,1485,40.5,188,0,No Failure,merged,0,0,0,0,0,No Failure
9562,L56741,L,299.6,310.9,1853,26.3,166,0,No Failure,merged,0,0,0,0,0,No Failure
332,M15191,M,297.6,308.4,1391,51.9,218,0,No Failure,merged,0,0,0,0,0,No Failure
7430,L54609,L,300.0,311.4,1590,33.6,5,0,No Failure,merged,0,0,0,0,0,No Failure
1021,L48200,L,296.3,307.3,1372,57.7,33,0,No Failure,merged,0,0,0,0,0,No Failure
443,L47622,L,297.4,308.5,1399,61.5,61,1,Power Failure,merged,0,0,1,0,0,Power Failure
7003,H36416,H,300.5,310.6,1411,47.2,201,0,No Failure,merged,0,0,0,0,0,No Failure
5534,L52713,L,302.4,311.7,1721,26.9,112,0,No Failure,merged,0,0,0,0,0,No Failure
3349,M18208,M,301.3,310.7,1532,40.7,178,0,No Failure,merged,0,0,0,0,0,No Failure
9836,L57015,L,298.4,309.3,1545,36.9,3,0,No Failure,merged,0,0,0,0,0,No Failure
